date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,1
26,0,1
27,0,3
28,0,4
29,0,7
30,0,17
31,0,19
32,0,18
33,0,19
34,0,16
35,0,24
36,0,32
37,0,56
38,0,61
39,0,92
40,0,103
41,0,131
42,0,156
43,0,245
44,0,355
45,0,369
46,0,409
47,0,501
48,0,591
49,0,734
50,0,821
51,0,879
52,0,924
53,0,992
54,0,1014
55,0,1077
56,0,1006
57,0,1004
58,0,960
59,0,1010
60,0,832
61,0,832
62,0,742
63,0,671
64,0,556
65,0,528
66,0,434
67,0,421
68,0,335
69,0,282
70,0,288
71,0,262
72,0,189
73,0,171
74,0,125
75,0,123
76,0,96
77,0,103
78,0,71
79,0,66
80,0,54
81,0,39
82,0,41
83,0,40
84,0,31
85,0,21
86,0,23
87,0,20
88,0,9
89,0,12
90,0,11
91,0,10
92,0,7
93,0,6
94,0,7
95,0,6
96,0,8
97,0,1
98,0,4
99,0,0
100,0,2
101,0,4
102,0,2
103,0,2
104,0,1
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,1
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
