date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,0
11,0,1
12,0,0
13,0,0
14,0,1
15,0,1
16,0,0
17,0,0
18,0,1
19,0,0
20,0,0
21,0,17
22,0,20
23,0,14
24,0,20
25,0,38
26,0,45
27,0,52
28,0,89
29,0,93
30,0,108
31,0,183
32,0,203
33,0,228
34,0,306
35,0,421
36,0,619
37,0,789
38,0,978
39,0,1213
40,0,1585
41,0,1793
42,0,2113
43,0,2559
44,0,2940
45,0,3417
46,0,3585
47,0,3774
48,0,4111
49,0,4093
50,0,4143
51,0,4256
52,0,3946
53,0,3896
54,0,3675
55,0,3299
56,0,3119
57,0,2911
58,0,2524
59,0,2225
60,0,1994
61,0,1805
62,0,1530
63,0,1332
64,0,1117
65,0,1029
66,0,921
67,0,716
68,0,628
69,0,565
70,0,469
71,0,388
72,0,324
73,0,279
74,0,235
75,0,237
76,0,164
77,0,135
78,0,133
79,0,115
80,0,103
81,0,88
82,0,66
83,0,47
84,0,41
85,0,41
86,0,37
87,0,27
88,0,14
89,0,28
90,0,21
91,0,17
92,0,7
93,0,17
94,0,16
95,0,8
96,0,8
97,0,1
98,0,6
99,0,9
100,0,3
101,0,6
102,0,2
103,0,1
104,0,1
105,0,2
106,0,0
107,0,2
108,0,1
109,0,0
110,0,0
111,0,1
112,0,0
113,0,0
114,0,1
115,0,0
116,0,0
117,0,0
118,0,0
119,0,1
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
