date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,2
16,0,1
17,0,1
18,0,2
19,0,0
20,0,4
21,0,3
22,0,2
23,0,6
24,0,9
25,0,12
26,0,13
27,0,18
28,0,23
29,0,26
30,0,36
31,0,33
32,0,67
33,0,94
34,0,125
35,0,140
36,0,174
37,0,186
38,0,211
39,0,262
40,0,280
41,0,336
42,0,322
43,0,386
44,0,414
45,0,421
46,0,425
47,0,415
48,0,414
49,0,369
50,0,379
51,0,353
52,0,317
53,0,290
54,0,237
55,0,225
56,0,186
57,0,184
58,0,150
59,0,155
60,0,102
61,0,104
62,0,95
63,0,74
64,0,57
65,0,51
66,0,48
67,0,40
68,0,28
69,0,16
70,0,30
71,0,25
72,0,15
73,0,9
74,0,13
75,0,11
76,0,6
77,0,11
78,0,10
79,0,9
80,0,7
81,0,4
82,0,2
83,0,0
84,0,2
85,0,1
86,0,5
87,0,3
88,0,0
89,0,1
90,0,0
91,0,0
92,0,0
93,0,1
94,0,0
95,0,1
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
