date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,1
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,1
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,2
37,0,3
38,0,3
39,0,7
40,0,9
41,0,19
42,0,11
43,0,30
44,0,30
45,0,50
46,0,50
47,0,65
48,0,83
49,0,133
50,0,217
51,0,264
52,0,319
53,0,405
54,0,505
55,0,560
56,0,802
57,0,963
58,0,1180
59,0,1317
60,0,1465
61,0,1707
62,0,1772
63,0,1865
64,0,1876
65,0,1916
66,0,1996
67,0,1941
68,0,1917
69,0,1856
70,0,1748
71,0,1617
72,0,1441
73,0,1329
74,0,1210
75,0,1013
76,0,993
77,0,861
78,0,814
79,0,676
80,0,533
81,0,509
82,0,447
83,0,389
84,0,313
85,0,278
86,0,236
87,0,198
88,0,204
89,0,166
90,0,131
91,0,109
92,0,111
93,0,85
94,0,50
95,0,52
96,0,43
97,0,50
98,0,31
99,0,25
100,0,23
101,0,8
102,0,15
103,0,5
104,0,13
105,0,10
106,0,6
107,0,6
108,0,6
109,0,3
110,0,7
111,0,2
112,0,1
113,0,3
114,0,2
115,0,2
116,0,1
117,0,2
118,0,0
119,0,0
120,0,0
121,0,1
122,0,0
123,0,0
124,0,0
125,0,0
126,0,2
127,0,0
128,0,0
129,0,1
130,0,1
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,1
138,0,0
139,0,0
140,0,1
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,1
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
