date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,1
6,0,1
7,0,0
8,0,0
9,0,0
10,0,1
11,0,2
12,0,7
13,0,1
14,0,8
15,0,10
16,0,4
17,0,3
18,0,41
19,0,47
20,0,54
21,0,54
22,0,62
23,0,70
24,0,120
25,0,180
26,0,250
27,0,264
28,0,407
29,0,531
30,0,656
31,0,787
32,0,1097
33,0,1323
34,0,1629
35,0,1932
36,0,2220
37,0,2707
38,0,2930
39,0,3383
40,0,3660
41,0,3946
42,0,4090
43,0,4229
44,0,4186
45,0,4197
46,0,3959
47,0,3881
48,0,3604
49,0,3356
50,0,2988
51,0,2804
52,0,2582
53,0,2257
54,0,1915
55,0,1653
56,0,1451
57,0,1259
58,0,1076
59,0,997
60,0,856
61,0,719
62,0,583
63,0,523
64,0,453
65,0,394
66,0,363
67,0,280
68,0,230
69,0,173
70,0,164
71,0,149
72,0,96
73,0,93
74,0,79
75,0,70
76,0,61
77,0,54
78,0,51
79,0,43
80,0,34
81,0,22
82,0,19
83,0,21
84,0,12
85,0,7
86,0,7
87,0,14
88,0,7
89,0,10
90,0,3
91,0,1
92,0,2
93,0,0
94,0,5
95,0,2
96,0,2
97,0,1
98,0,0
99,0,1
100,0,0
101,0,3
102,0,0
103,0,1
104,0,0
105,0,0
106,0,1
107,0,1
108,0,2
109,0,0
110,0,0
111,0,0
112,0,2
113,0,0
114,0,0
115,0,0
116,0,1
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
