date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,0
11,0,0
12,0,0
13,0,0
14,0,1
15,0,1
16,0,1
17,0,1
18,0,1
19,0,1
20,0,2
21,0,10
22,0,12
23,0,16
24,0,10
25,0,25
26,0,31
27,0,29
28,0,54
29,0,72
30,0,83
31,0,102
32,0,123
33,0,195
34,0,245
35,0,326
36,0,380
37,0,459
38,0,536
39,0,651
40,0,715
41,0,819
42,0,933
43,0,985
44,0,989
45,0,1108
46,0,1056
47,0,1036
48,0,1056
49,0,982
50,0,917
51,0,829
52,0,828
53,0,764
54,0,596
55,0,566
56,0,505
57,0,407
58,0,390
59,0,343
60,0,348
61,0,244
62,0,205
63,0,176
64,0,178
65,0,125
66,0,111
67,0,94
68,0,79
69,0,71
70,0,53
71,0,57
72,0,40
73,0,43
74,0,29
75,0,26
76,0,14
77,0,17
78,0,15
79,0,10
80,0,9
81,0,20
82,0,6
83,0,10
84,0,8
85,0,7
86,0,3
87,0,6
88,0,3
89,0,3
90,0,2
91,0,6
92,0,1
93,0,2
94,0,0
95,0,0
96,0,1
97,0,0
98,0,1
99,0,2
100,0,1
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,1
107,0,0
108,0,0
109,0,0
110,0,1
111,0,0
112,0,1
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,1
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
