"sampno","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","R0","infectious","incubation","t0","I0","prob","lnlike"
5551,0,5,18.8019059837893,2.55031657487391,0.788828786,14,40,40,3,5,2.55157637742618,22.5196398357503,1000,0.397333645805761,1,1.33592316625019,3.22418313219205,3.17981310627545,25.5110054845183,1e-05,-76.5485449163956,-61035.658675657
5601,0,5,18.8172610688231,2.47498501766263,0.788828786,14,40,40,3,5,2.56553039455884,22.5432222389689,1000,0.394983911548594,1,1.3355627801181,3.25443513830273,3.17258024349551,25.6561659083395,1e-05,-3.38736134113777,-61034.3810225148
5651,0,5,18.8330984866911,2.563976770231,0.788828786,14,40,40,3,5,2.45114961435787,22.3422242192672,1000,0.393136001991871,1,1.33792090199645,3.2366446641947,3.20927188149616,25.7066831505473,1e-05,-62.1033191383674,-61035.8740399365
5701,0,5,18.8988768175554,2.6128305909763,0.788828786,14,40,40,3,5,2.48672220783836,22.3301853248265,1000,0.368560398874856,1,1.33801730651752,3.25648491248322,3.17017246428369,25.5501445006132,1e-05,5.56786393866278,-61036.5974681102
5751,0,5,19.0940290596657,2.62942974344466,0.788828786,14,40,40,3,5,2.35691670867009,22.2904097935099,1000,0.37013614694075,1,1.33785224192825,3.24619353550734,3.17472910736283,26.659636266528,1e-05,30.7507262547419,-61036.578111586
5801,0,5,19.0747584524811,2.58642550024246,0.788828786,14,40,40,3,5,2.27345737306296,22.1781176282826,1000,0.354790808370198,1,1.33871992315496,3.27161424366664,3.14613000332075,26.4953438898716,1e-05,-49.0662811328703,-61034.9011186375
5851,0,5,19.1129995907695,2.63554811874714,0.788828786,14,40,40,3,5,2.24957823661629,22.2174843283172,1000,0.365149766153382,1,1.33859896018053,3.28330349254504,3.18468642367239,25.8785425421231,1e-05,19.9094920399693,-61037.0981500478
5901,0,5,19.1319726724682,2.61152238581137,0.788828786,14,40,40,3,5,2.28384395353718,22.211419267765,1000,0.342394192562589,1,1.33883756022288,3.28779431827792,3.20045605847595,24.9038378473877,1e-05,-70.3691931833539,-61036.03468924
5951,0,5,18.9737261799847,2.59951957586249,0.788828786,14,40,40,3,5,2.12569175286331,22.2321776312675,1000,0.343449349877836,1,1.34098029667793,3.34289528218315,3.20055056952599,24.7490402361305,1e-05,80.9730434135425,-61035.3050907669
6001,0,5,18.9226614353689,2.59781328222946,0.788828786,14,40,40,3,5,2.24065004158035,22.1869271210036,1000,0.350785738508869,1,1.3414254632623,3.34289528218315,3.17544830511587,24.3244374887969,1e-05,80.9730434135425,-61033.8178821819
6051,0,5,18.7623911149743,2.54139873433247,0.788828786,14,40,40,3,5,2.20512016745974,22.2549746323016,1000,0.348664117324804,1,1.33990414564514,3.34044615883343,3.1490136566659,24.295604225678,1e-05,61.4351059826947,-61033.2644303028
6101,0,5,18.8178686860482,2.32963417242698,0.788828786,14,40,40,3,5,2.16224006214767,22.2523235095706,1000,0.350580931710673,1,1.34043281062905,3.35729825805388,3.15206745475724,24.4231004616845,1e-05,7.51843046317884,-61038.0111861453
6151,0,5,18.8766684516682,2.52566224098198,0.788828786,14,40,40,3,5,2.03824856147792,22.2120689701642,1000,0.345741913465427,1,1.34110595608885,3.38729110340417,3.13736699203738,24.4694719888338,1e-05,4.38511536396804,-61032.7063332641
6201,0,5,18.6538028494275,2.4887014096596,0.788828786,14,40,40,3,5,2.25214517871789,22.3903374186938,1000,0.353916169783317,1,1.33932707986168,3.38417621080416,3.11370964812441,24.44762426038,1e-05,73.7158902823381,-61033.2088288184
6251,0,5,18.7691088175723,2.43197381497884,0.788828786,14,40,40,3,5,2.31443567206389,22.3303509034151,1000,0.353916169783317,1,1.33960321636505,3.35933081937239,3.14518620551925,24.5612152147336,1e-05,-24.703454255444,-61033.5642569424
6301,0,5,18.7615319549631,2.50513026416194,0.788828786,14,40,40,3,5,2.16068425190322,22.2871571972508,1000,0.354038485051372,1,1.3393124950318,3.35014417623801,3.10086820012752,26.272984059942,1e-05,-12.8235596198395,-61033.8353965518
6351,0,5,18.7972918519936,2.5404201892842,0.788828786,14,40,40,3,5,2.29012649426304,22.3517740282513,1000,0.365070944447016,1,1.34057212205907,3.34390655984328,3.11515773091747,26.2894688659979,1e-05,67.8702832441099,-61033.664408905
6401,0,5,18.7972918519936,2.46946833075725,0.788828786,14,40,40,3,5,2.28428320348544,22.2568438381914,1000,0.369252283280976,1,1.34167501095232,3.3441381314343,3.11515773091747,26.1994375671107,1e-05,85.4898701769929,-61033.1515101345
6451,0,5,18.5561215489417,2.35020639069577,0.788828786,14,40,40,3,5,2.41289920488996,22.5446845241669,1000,0.401715411831695,1,1.33796265003901,3.3441381314343,3.04401263397791,27.103104585806,1e-05,-24.4413557283369,-61035.692800612
6501,0,5,18.8081527093646,2.50443281709116,0.788828786,14,40,40,3,5,2.24245240134846,22.2737464272962,1000,0.370162226327266,1,1.33783667743082,3.3709392054617,3.05843299819578,26.1044021763988,1e-05,31.9931723450941,-61034.4419645412
6551,0,5,18.8723178354067,2.50443281709116,0.788828786,14,40,40,3,5,2.30946339708081,22.2489033399219,1000,0.36524401771941,1,1.34095785674544,3.33525860982019,3.09841347953974,26.7644257673082,1e-05,40.2727610325399,-61034.8103913801
6601,0,5,18.6534509818719,2.49320036813936,0.788828786,14,40,40,3,5,2.12824708834977,22.1945400970316,1000,0.333167205708377,1,1.33649135150244,3.29709435610082,3.15032348002048,25.0364798707005,1e-05,-14.701775178365,-61036.4743218856
6651,0,5,18.7904858206559,2.46769168637408,0.788828786,14,40,40,3,5,2.05341374044299,22.0780150920459,1000,0.339168492136761,1,1.34015998494331,3.29144671556229,3.16158645186461,26.8194000210065,1e-05,-82.4776836773055,-61033.4802631935
6701,0,5,18.7904858206559,2.46483582850191,0.788828786,14,40,40,3,5,2.0571460770929,22.1823796343797,1000,0.340006702660078,1,1.34059072255537,3.29935225530311,3.13075616123568,26.9261156038027,1e-05,-42.2909201032489,-61034.1312356174
6751,0,5,18.6718308315499,2.46551237312273,0.788828786,14,40,40,3,5,2.06597779391728,22.1639528634307,1000,0.34485144685241,1,1.33999837447224,3.30846613158263,3.13075616123568,26.9824682504222,1e-05,47.0003576937723,-61033.0469734011
6801,0,5,18.8194155636156,2.48240139512859,0.788828786,14,40,40,3,5,2.08183587183959,22.2650615908767,1000,0.335086835409056,1,1.34258298816473,3.3211646526895,3.14750426345609,26.0353571586112,1e-05,42.7250373450402,-61035.2500241685
6851,0,5,18.8047130819845,2.51768715029411,0.788828786,14,40,40,3,5,2.1927697239107,22.2650615908767,1000,0.351257076073694,1,1.33910885872158,3.36167768692423,3.08434119843415,25.3537973334566,1e-05,-48.5799199750118,-61032.5831507372
6901,0,5,18.795044785164,2.51464635101893,0.788828786,14,40,40,3,5,2.28074787135631,22.4593388544991,1000,0.376309138668669,1,1.33792551408223,3.36289481080431,3.10593401303383,24.4206042035401,1e-05,-15.5425149546576,-61034.2422201002
6951,0,5,18.795044785164,2.54195884184536,0.788828786,14,40,40,3,5,2.49086777362987,22.3876586648163,1000,0.376309138668669,1,1.3374722494958,3.37028951306481,3.10979962016976,24.715654186003,1e-05,61.578312547067,-61034.5559068301
7001,0,5,18.7617016760035,2.50538056158819,0.788828786,14,40,40,3,5,2.461382922923,22.4284920887216,1000,0.382721381817593,1,1.33706438203558,3.38836612301228,3.10979962016976,23.9798926569003,1e-05,59.0627134200477,-61032.9617745443
7051,0,5,18.9868994851836,2.51437427996796,0.788828786,14,40,40,3,5,2.49152916814606,22.3613419262545,1000,0.395424039267402,1,1.33984210007612,3.38595583712941,3.1139581276449,24.7573871152338,1e-05,56.9944950671049,-61034.5237929506
7101,0,5,18.8908041062743,2.4938959906648,0.788828786,14,40,40,3,5,2.37666550251476,22.3235656515321,1000,0.37784918529264,1,1.34046615763493,3.38776044860777,3.12160178452082,24.4141615367352,1e-05,56.2157793021181,-61032.5389201221
7151,0,5,18.7865415582971,2.46493515287508,0.788828786,14,40,40,3,5,2.28115022732316,22.4037051012975,1000,0.371923334021666,1,1.3408193286598,3.38813642155759,3.12222382346418,24.7352688284561,1e-05,-9.677538579505,-61032.3155743952
7201,0,5,18.7585475435902,2.45262596193758,0.788828786,14,40,40,3,5,2.35214411079295,22.431656396535,1000,0.398080102341763,1,1.34094178206745,3.40469018950773,3.12963042474357,24.0226656877486,1e-05,-16.0608355425433,-61033.821962222
7251,0,5,18.7969637641783,2.43573072190253,0.788828786,14,40,40,3,5,2.31100713944719,22.3237319764826,1000,0.38700304590915,1,1.34201514962736,3.41120149980604,3.13317744673411,24.2756691882651,1e-05,14.0444151997744,-61032.5319016509
7301,0,5,18.8481425539593,2.4703615713413,0.788828786,14,40,40,3,5,2.40154831421552,22.4368171346219,1000,0.388930069113814,1,1.34102572817858,3.42341685764059,3.11025167571069,24.9342339732211,1e-05,-43.9728632905985,-61033.0152776514
7351,0,5,18.8481425539593,2.37020719365231,0.788828786,14,40,40,3,5,2.34498977115949,22.3913944354015,1000,0.388930069113814,1,1.34162855131515,3.41137003801493,3.11858329288073,24.5828456391151,1e-05,97.3035951380183,-61034.5359836408
7401,0,5,18.6903823377638,2.37020719365231,0.788828786,14,40,40,3,5,2.37675316577366,22.3792611049591,1000,0.382452815485745,1,1.3406952843897,3.40893821460381,3.12611059368134,23.3434017370675,1e-05,49.9815430715883,-61033.4312254332
7451,0,5,18.7027828628745,2.3463472664517,0.788828786,14,40,40,3,5,2.25044376468081,22.3839663377645,1000,0.385816679721106,1,1.34026537506327,3.37858536076577,3.12611059368134,24.0570196506699,1e-05,98.2742811936391,-61033.7849827226
7501,0,5,18.7302663637105,2.3463472664517,0.788828786,14,40,40,3,5,2.40330244952233,22.5091374206134,1000,0.39351891550538,1,1.34011921363767,3.39972671600399,3.1256789370649,24.233755201959,1e-05,87.6091120386332,-61034.0891147731
7551,0,5,18.6594359590607,2.37620832879185,0.788828786,14,40,40,3,5,2.54526068160766,22.568176514647,1000,0.407997086426007,1,1.34128407080292,3.43578413542983,3.06677445193263,24.9438971131878,1e-05,-92.8890236978679,-61035.6074401551
7601,0,5,18.7344356893601,2.4310531400737,0.788828786,14,40,40,3,5,2.55271917950884,22.4973218491344,1000,0.395065800039498,1,1.34076567167014,3.44444854700899,3.07848140114246,24.561021023528,1e-05,56.7066896592312,-61033.5924526461
7651,0,5,18.6968945979485,2.47058176916767,0.788828786,14,40,40,3,5,2.55555175504061,22.6431166063025,1000,0.401549711736984,1,1.34101987578507,3.45735049049595,3.06852193474965,24.4608627683923,1e-05,-33.3554500261621,-61035.0032840405
7701,0,5,18.8642535096698,2.53161510244391,0.788828786,14,40,40,3,5,2.40831500507471,22.3963869896106,1000,0.393584726169172,1,1.3428432450268,3.4747892032422,3.0845002315001,24.9972217659977,1e-05,9.86381044443921,-61034.1773253276
7751,0,5,18.6632531964783,2.3132160158618,0.788828786,14,40,40,3,5,2.5569314796048,22.4926434396622,1000,0.400620095307595,1,1.34419042486032,3.49631843625707,3.07595587691444,24.6747645341511,1e-05,62.422405047214,-61036.2401620795
7801,0,5,18.5354300276552,2.19891310397047,0.788828786,14,40,40,3,5,2.32093867295207,22.420103652761,1000,0.434763953233101,1,1.34419042486032,3.48901962865243,3.08550749102879,24.389624736551,1e-05,72.9492386823018,-61042.4030449422
7851,0,5,18.7203808340653,2.33229908881603,0.788828786,14,40,40,3,5,2.54723147759013,22.4171794308262,1000,0.424256975303638,1,1.34575905974116,3.51717575847711,3.08550749102879,24.389624736551,1e-05,-43.4820778848278,-61036.076735971
7901,0,5,18.5871544575808,2.34838688336478,0.788828786,14,40,40,3,5,2.2650179009638,22.4604336781231,1000,0.3631940355095,1,1.34550070939768,3.51070179395925,3.10169822138594,23.9492133937897,1e-05,97.3602157565794,-61035.2183741457
7951,0,5,18.6886428224393,2.41954312920709,0.788828786,14,40,40,3,5,2.45340914279364,22.5545779488544,1000,0.398654854857734,1,1.34614392210277,3.54752251317386,3.09658893516709,23.2492875010465,1e-05,-56.7092326442159,-61033.4522176789
8001,0,5,18.6653798604759,2.41954312920709,0.788828786,14,40,40,3,5,2.38244974430748,22.396213054202,1000,0.407680878745582,1,1.34654303261447,3.57275410618843,3.04333974453344,24.8547033750502,1e-05,40.8491985834018,-61034.47682478
8051,0,5,18.5448162082142,2.36761473665434,0.788828786,14,40,40,3,5,2.33386319956499,22.4334743810568,1000,0.388024305770568,1,1.34490248558702,3.53690669500852,3.02437007353622,25.7399757280682,1e-05,48.7472738899719,-61034.4400955403
8101,0,5,18.5660286975963,2.45021756592622,0.788828786,14,40,40,3,5,2.30979267245595,22.3702642083405,1000,0.399115823667505,1,1.34395650868821,3.55476601694152,3.01575886845982,24.7600825751776,1e-05,-95.9038269954633,-61037.2548237764
8151,0,5,18.6913875325696,2.37541950684115,0.788828786,14,40,40,3,5,2.42066834918786,22.4502943931031,1000,0.39246834272769,1,1.3427172798638,3.50271477577682,3.04807485720864,24.7600825751776,1e-05,80.1993188599187,-61032.6805104231
8201,0,5,18.6876218717004,2.37541950684115,0.788828786,14,40,40,3,5,2.44179005794382,22.501561756256,1000,0.386127943021633,1,1.34346862428595,3.47859335055597,3.07608342219179,24.1169837105268,1e-05,-69.3637433692617,-61033.4582563528
8251,0,5,18.760263217689,2.41225943681153,0.788828786,14,40,40,3,5,2.34848710392611,22.3375765320423,1000,0.392490003653854,1,1.34261423711988,3.46785443911784,3.07014594697395,24.6896895569671,1e-05,-13.7489327884304,-61033.132563575
8301,0,5,18.7404486597491,2.36642648621412,0.788828786,14,40,40,3,5,2.28980814337974,22.3419045574217,1000,0.380411676896764,1,1.34164991833414,3.46470780612543,3.07349604106062,24.7555733509861,1e-05,30.2972159959092,-61032.8003014822
8351,0,5,18.5872980390438,2.28595671816425,0.788828786,14,40,40,3,5,2.0752639412748,22.3412131024453,1000,0.3929378199261,1,1.34409510128154,3.45872335664253,3.10837965190163,24.7555733509861,1e-05,-49.6808027611576,-61037.7246527166
8401,0,5,18.5738031870361,2.35538056914488,0.788828786,14,40,40,3,5,2.26418278616045,22.3987271213858,1000,0.374239527764762,1,1.34398028096048,3.49256805241371,3.10244070500553,24.1049496329104,1e-05,-52.4739644385154,-61035.1043463852
8451,0,5,18.5669789598614,2.39171486396623,0.788828786,14,40,40,3,5,2.37853329175581,22.4938077769416,1000,0.403755066348832,1,1.34490843890654,3.5037912446457,3.103173783356,24.1812173754144,1e-05,99.8486395518283,-61035.6631644528
8501,0,5,18.5405288658616,2.37422154407498,0.788828786,14,40,40,3,5,2.20314121483947,22.2907378467576,1000,0.377339511372839,1,1.34561361386904,3.46994101186374,3.1304646795015,24.9985595044685,1e-05,59.5972459540665,-61034.0567072023
8551,0,5,18.7973645768038,2.53920224645807,0.788828786,14,40,40,3,5,2.20314121483947,22.3345066471103,1000,0.364640026837265,1,1.34536047211073,3.45529895915275,3.14129899545683,24.5295669998719,1e-05,-38.8872615102639,-61033.294709558
8601,0,5,18.6996889977896,2.41244398759475,0.788828786,14,40,40,3,5,2.2507517812131,22.3345066471103,1000,0.359565736878828,1,1.34390212278466,3.42428578584862,3.14462954270097,24.6730418924844,1e-05,-36.0820108684008,-61032.8391414163
8651,0,5,18.7709814899778,2.36750230932579,0.788828786,14,40,40,3,5,2.22831475924552,22.2532505611793,1000,0.39378372250258,1,1.34208140136961,3.44093646721325,3.09637701066456,25.5871731110604,1e-05,-92.8205254848725,-61037.6893350861
8701,0,5,18.6349006967016,2.33417455531828,0.788828786,14,40,40,3,5,2.18431685789072,22.238276973403,1000,0.376234241009359,1,1.34226150150813,3.42571614401172,3.10713816995299,24.5395264690168,1e-05,-10.5233673358534,-61034.2456214026
8751,0,5,18.6268393006601,2.42804548557453,0.788828786,14,40,40,3,5,2.18431685789072,22.4289501644903,1000,0.356469270558108,1,1.343819433771,3.44904341918211,3.10713816995299,24.1370514320928,1e-05,-17.3744463518248,-61033.8723165003
8801,0,5,18.5436100016962,2.31040273970202,0.788828786,14,40,40,3,5,2.12362642798446,22.4184175726297,1000,0.361067515141336,1,1.3428185851871,3.40540528765739,3.12326129302916,24.9204537446989,1e-05,28.6175613142582,-61036.7801670137
8851,0,5,18.6602839738675,2.44993236654869,0.788828786,14,40,40,3,5,2.21430525644398,22.3459228068002,1000,0.358499453958034,1,1.34060790705767,3.42817972734206,3.10169213833254,24.0602780576068,1e-05,-18.2992045923706,-61032.7892447925
8901,0,5,18.5323239021154,2.35856816259733,0.788828786,14,40,40,3,5,2.14677974595434,22.3714372442797,1000,0.362308121512301,1,1.34015592284078,3.43595197490999,3.11504872811551,23.1227882310162,1e-05,-76.4779888051433,-61033.6633083565
8951,0,5,18.6731855980007,2.46022890490979,0.788828786,14,40,40,3,5,2.30441338152403,22.3179834066913,1000,0.36625606380984,1,1.34087906574275,3.42861427786532,3.11745645006523,23.3422126842973,1e-05,-79.9676792352568,-61032.754215106
9001,0,5,18.7346080140719,2.36336177513666,0.788828786,14,40,40,3,5,2.152111131998,22.2788507321906,1000,0.37805142752816,1,1.34018158963745,3.42435880246855,3.14700295805613,23.6380105338218,1e-05,43.5792873646629,-61035.8453845599
9051,0,5,18.5643879351706,2.34690035351072,0.788828786,14,40,40,3,5,2.17262782493721,22.3607051283889,1000,0.356391364270291,1,1.34097865958592,3.42483847120782,3.12606305678923,23.0915307570793,1e-05,53.7554686081435,-61033.7151942541
9101,0,5,18.6087012146836,2.42466248107779,0.788828786,14,40,40,3,5,2.17262782493721,22.4153217772322,1000,0.360997262304873,1,1.34007317552733,3.42397094928235,3.12048021910508,23.9107142090693,1e-05,-59.2287105740088,-61032.9909440496
9151,0,5,18.7362560512086,2.46082834831227,0.788828786,14,40,40,3,5,2.17555420788045,22.2746695955362,1000,0.360997262304873,1,1.34007317552733,3.40755073983479,3.12048021910508,24.8408091202371,1e-05,-76.5850405733737,-61032.788683523
9201,0,5,18.6104072885304,2.43675613038894,0.788828786,14,40,40,3,5,2.04874130388409,22.1688106876621,1000,0.357041309189068,1,1.34404024272505,3.44624722481247,3.16980126252527,23.9417397931187,1e-05,-49.4397890027169,-61033.450109785
9251,0,5,18.7092026636534,2.43873508694898,0.788828786,14,40,40,3,5,2.17224967781555,22.3376121195499,1000,0.37474620014728,1,1.34515519254862,3.45305096784895,3.14833037981185,24.3974818261929,1e-05,-93.3410344726615,-61032.756192157
9301,0,5,18.7001877973426,2.40798957819643,0.788828786,14,40,40,3,5,2.12306160995787,22.2982570961153,1000,0.350158368648779,1,1.34584621402103,3.44279490254526,3.14833037981185,24.1832217618935,1e-05,-30.1740963677942,-61033.2935977885
9351,0,5,18.6523153032197,2.55862181441846,0.788828786,14,40,40,3,5,1.98313512414934,22.2188785479553,1000,0.339206490599311,1,1.34406035953242,3.44279490254526,3.12179884861448,24.8897372736943,1e-05,84.1641806387167,-61035.6330628411
9401,0,5,18.685673389342,2.4195059703671,0.788828786,14,40,40,3,5,2.14611407522041,22.1888825261395,1000,0.348352177042197,1,1.3419791788181,3.41291683160182,3.12495070421891,24.7984588333155,1e-05,20.7144574414822,-61032.9975229556
9451,0,5,18.7224569287339,2.4867084276847,0.788828786,14,40,40,3,5,2.32014371748145,22.5009311240434,1000,0.360255309758143,1,1.34116398733174,3.42592063268336,3.12495070421891,23.9736503451663,1e-05,-40.3060147736928,-61034.0945148862
9501,0,5,18.6055400705013,2.30706712869728,0.788828786,14,40,40,3,5,2.41962352579519,22.4853053629344,1000,0.389210193180846,1,1.34095159658019,3.42592063268336,3.14903675249801,22.3006642025204,1e-05,-40.3060147736928,-61034.573971651
9551,0,5,18.6839729334906,2.40896701882144,0.788828786,14,40,40,3,5,2.29326830319739,22.3440585699684,1000,0.378994375458696,1,1.3392546269546,3.42947878045083,3.15393883389522,22.5321285073674,1e-05,-16.3327748504572,-61033.6054075646
9601,0,5,18.5237811657436,2.44194746633535,0.788828786,14,40,40,3,5,2.29326830319739,22.3709379645439,1000,0.382628663905972,1,1.3376595472444,3.43743180753623,3.14783054556488,21.8497866238186,1e-05,54.358636267039,-61037.5983225394
9651,0,5,18.7219842462548,2.42278965418571,0.788828786,14,40,40,3,5,2.09998208683131,22.2694501442136,1000,0.369833087898736,1,1.34247473642468,3.45555560083402,3.19877889959306,21.2534044201992,1e-05,96.2044445008034,-61033.1161430869
9701,0,5,18.7219842462548,2.50073295849914,0.788828786,14,40,40,3,5,2.10279506383978,22.2637036080895,1000,0.3546310924117,1,1.34255121801372,3.45555560083402,3.17371220561419,21.2166185450051,1e-05,96.2044445008034,-61032.9729558131
9751,0,5,18.8681528120481,2.56644777335808,0.788828786,14,40,40,3,5,2.21375044257884,22.2013195304842,1000,0.341896429978125,1,1.34255121801372,3.52158556136206,3.13153896976178,20.0805285244704,1e-05,-87.8095519082488,-61035.5485567591
9801,0,5,18.8380502352893,2.55520214995141,0.788828786,14,40,40,3,5,2.03164477355974,22.2816888440937,1000,0.333930280510489,1,1.33998488893582,3.52158556136206,3.13275176133887,19.1337456740851,1e-05,12.6421840609218,-61035.8840148573
9851,0,5,18.8782909730039,2.44513059805255,0.788828786,14,40,40,3,5,2.1659550156855,22.2087057200284,1000,0.355256928132837,1,1.34056236083021,3.53812119752519,3.12812999150886,19.819329954418,1e-05,67.9649373430829,-61034.5230406521
9901,0,5,18.6589288575362,2.44513059805255,0.788828786,14,40,40,3,5,2.13820764023915,22.1292523172813,1000,0.355256928132837,1,1.33877157000436,3.55987169239019,3.1013873155782,19.7048303384087,1e-05,84.9828276551183,-61036.0096932443
9951,0,5,18.9724367280214,2.52928309720654,0.788828786,14,40,40,3,5,2.17016133096352,22.1639576692043,1000,0.354922363733062,1,1.34138103557613,3.56483158581025,3.12360428257464,19.5736279874204,1e-05,83.2924971755353,-61034.376374194
10001,0,5,18.7337665201122,2.49464465660592,0.788828786,14,40,40,3,5,2.1803666511965,22.1997264641494,1000,0.365139966027765,1,1.33916828640527,3.52748690707699,3.14934963494946,19.8928057789996,1e-05,-6.35125132784216,-61036.1058137357
10051,0,5,18.8076663522229,2.4787514793957,0.788828786,14,40,40,3,5,2.14387411064796,22.2195651177226,1000,0.359129626291637,1,1.34024254615081,3.51168274696183,3.1553518882708,18.3325666936236,1e-05,-94.785956105809,-61038.0811658109
10101,0,5,18.815812800646,2.52598825125323,0.788828786,14,40,40,3,5,2.12310848071328,22.2606737532235,1000,0.35311389767527,1,1.34067835646511,3.55950871232494,3.17567586640784,17.8160583724493,1e-05,87.7112276216947,-61035.6457553698
10151,0,5,18.8994597901117,2.58902828296729,0.788828786,14,40,40,3,5,2.21937177690018,22.2159986345759,1000,0.371577077166437,1,1.34083771604428,3.54253817496564,3.21826469840219,16.9359721570536,1e-05,65.6936303191127,-61040.404841309
10201,0,5,18.904868194294,2.5224636309238,0.788828786,14,40,40,3,5,2.32624525191338,22.2960244625575,1000,0.370676278789978,1,1.33996984685616,3.53484592240204,3.18425523466831,17.0949194556816,1e-05,-27.3483509409893,-61036.2510234848
10251,0,5,18.9524162131519,2.53486915742748,0.788828786,14,40,40,3,5,2.33462944643176,22.2783799109725,1000,0.36845545799779,1,1.33915992017465,3.56764644948574,3.16749499411768,17.5037034397309,1e-05,-26.0678968354516,-61037.213198173
10301,0,5,18.9171845174156,2.53486915742748,0.788828786,14,40,40,3,5,2.49635421913872,22.4646172291146,1000,0.386462877731324,1,1.33980077897862,3.59292404225495,3.15025703829205,17.5037034397309,1e-05,-89.0940935176421,-61038.0312839615
10351,0,5,18.8710875345639,2.52067436617842,0.788828786,14,40,40,3,5,2.0939368492837,22.3327544686558,1000,0.341569866039022,1,1.33855711679752,3.56139676919986,3.15071091304181,17.9206867460557,1e-05,-43.4785981482441,-61037.9465245381
10401,0,5,18.8500227209598,2.52160945580366,0.788828786,14,40,40,3,5,2.21557990219414,22.2453457973176,1000,0.355005068765633,1,1.33803331954324,3.53979326747583,3.14875286782985,18.6877869558552,1e-05,49.9872355170187,-61035.6368382377
10451,0,5,18.8620627008413,2.53342220400365,0.788828786,14,40,40,3,5,2.25436336264579,22.3198293115612,1000,0.35243936815874,1,1.33558506778399,3.54467140454056,3.09557499172221,18.6793451909716,1e-05,-7.72497862839347,-61035.2384754413
10501,0,5,18.7634867889,2.42082237356075,0.788828786,14,40,40,3,5,2.3710165472381,22.4723569469952,1000,0.372391210855071,1,1.33396741959944,3.53166877429582,3.0695646760326,18.1111816749379,1e-05,10.1399402526272,-61035.6254797498
10551,0,5,18.6902443119,2.45695934403552,0.788828786,14,40,40,3,5,2.25134027286567,22.3546909704624,1000,0.374772144837283,1,1.33736732454263,3.53599121735161,3.0793628304058,20.1879544590634,1e-05,81.3805120112194,-61034.963917513
10601,0,5,18.7380900783952,2.39276003568372,0.788828786,14,40,40,3,5,2.25134027286567,22.1351351394945,1000,0.374772144837283,1,1.34033209982327,3.57515543226399,3.0694657080046,20.1538887658728,1e-05,81.0123170423222,-61036.2301485111
10651,0,5,18.7507886599699,2.47706643798056,0.788828786,14,40,40,3,5,2.27253134665414,22.3566939257577,1000,0.371553571613601,1,1.33955659094271,3.56547852853267,3.05097483181314,21.0756234750292,1e-05,21.664480130244,-61033.6204865523
10701,0,5,18.6580521952511,2.43249992166265,0.788828786,14,40,40,3,5,2.13470480681767,22.3415059110339,1000,0.349911330045556,1,1.33936075131224,3.51096735330583,3.05886936361307,22.424847205019,1e-05,27.0537933667933,-61032.9256542433
10751,0,5,18.7093219821553,2.43249992166265,0.788828786,14,40,40,3,5,2.09830486936255,22.1488435133874,1000,0.355169934036246,1,1.33870918790495,3.44661118162526,3.08641775871213,23.0954517519944,1e-05,79.7709210818085,-61032.9731603428
10801,0,5,18.8467061603975,2.53984506411549,0.788828786,14,40,40,3,5,2.10886768189538,22.1488435133874,1000,0.344235400730658,1,1.3396894913984,3.45285332682374,3.08641775871213,23.8131125885029,1e-05,9.66010055672389,-61032.1489490305
10851,0,5,18.8416609563132,2.46854875853752,0.788828786,14,40,40,3,5,2.26134134986935,22.2080431538434,1000,0.354895256830097,1,1.34246274134146,3.47582707799263,3.08611724445802,23.4113970013744,1e-05,-37.4494013931554,-61033.6599997459
10901,0,5,18.6329823825995,2.47044678304706,0.788828786,14,40,40,3,5,2.26134134986935,22.3398225097556,1000,0.37223444286835,1,1.34201341412268,3.51565921679715,3.06104867756101,23.9460436782558,1e-05,-70.9004374460892,-61033.3773346177
10951,0,5,18.7300088511633,2.49055914600763,0.788828786,14,40,40,3,5,2.23233040460366,22.3910174857306,1000,0.355145176098271,1,1.34272642500365,3.51237369733698,3.06871963062914,23.9134206796478,1e-05,23.2703843869485,-61032.9590467301
11001,0,5,18.6552408669103,2.46453049673724,0.788828786,14,40,40,3,5,2.29161276518141,22.4626001687076,1000,0.358568367298503,1,1.34272642500365,3.53645979434565,3.05739671219801,22.0243257288634,1e-05,23.8920408202957,-61034.9800534368
11051,0,5,18.7572021252793,2.40493963635328,0.788828786,14,40,40,3,5,2.08266353806242,22.2585819367326,1000,0.365552646482259,1,1.34201111012235,3.521769203691,3.07051333859392,22.8604256821374,1e-05,-78.542439985996,-61033.2969049409
11101,0,5,18.8398890596181,2.52203196948155,0.788828786,14,40,40,3,5,1.9015691887268,22.0072534576159,1000,0.342515117807611,1,1.34282112879456,3.5156785194692,3.05431830747996,23.198581852802,1e-05,71.608983327072,-61033.7889092165
11151,0,5,18.7663158470741,2.50451605405596,0.788828786,14,40,40,3,5,2.10824056659422,22.1323773366957,1000,0.35908405691254,1,1.34313724898158,3.53992501895526,3.06740420137015,23.5792846650401,1e-05,26.6429355122576,-61034.208877656
