"sampno","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","R0","infectious","incubation","t0","I0","prob","lnlike"
1251,0,5,18.1059266374149,2.08556567965747,0.788828786,14,40,40,3,5,15.8364897752439,34.053024578845,1000,0.0362126982077071,1,2.41264874605113,2.50916567956611,7.82783954861454,0.181122661947422,1e-05,30.4237602220304,-278321.681564467
1301,0,5,18.0178808380724,1.88833998123094,0.788828786,14,40,40,3,5,15.8961854525402,34.2303701993055,1000,0.0362126982077071,1,2.41264874605113,2.29967829178218,8.09935231146436,0.322753999342673,1e-05,29.5360653353214,-277812.451597473
1351,0,5,17.8674828266188,1.58620948407142,0.788828786,14,40,40,3,5,16.0387675016098,34.2722001456006,1000,0.0238348604644262,1,2.38785370346541,2.17777710566719,8.13884580213155,0.31036902958537,1e-05,37.3706433936246,-277459.865104935
1401,0,5,17.7955789343346,1.58620948407142,0.788828786,14,40,40,3,5,16.4807983597134,34.2035908480994,1000,0.0238348604644262,1,2.38785370346541,2.08592294069748,8.34026387051271,0.31036902958537,1e-05,40.44751238344,-277235.143115055
1451,0,5,17.831284341774,1.59532540274495,0.788828786,14,40,40,3,5,16.6041478928465,34.1909620382875,1000,0.0116266405822751,1,2.38785370346541,2.02873843236359,8.61405653350378,0.840834744585636,1e-05,45.2113143390599,-277085.791133219
1501,0,5,17.8188576395596,1.59754026086851,0.788828786,14,40,40,3,5,16.6986715509614,34.2135252974053,1000,0.0116266405822751,1,2.39820149146569,2.02873843236359,8.61405653350378,0.689506456051519,1e-05,50.8873417889988,-277063.062520068
1551,0,5,17.8337849032915,1.57279391477946,0.788828786,14,40,40,3,5,16.8324216219275,34.2594713960087,1000,0.0116266405822751,1,2.39820149146569,1.94069590781486,8.78301102093249,0.521094838119978,1e-05,59.7396474299513,-276880.576944481
1601,0,5,17.838974475743,1.58008603878969,0.788828786,14,40,40,3,5,16.830271471581,34.3337663260039,1000,0.0116266405822751,1,2.39476667733294,1.91554518588386,8.81095310085899,0.521094838119978,1e-05,24.3529873024327,-276832.878569713
1651,0,5,17.7496970807874,1.58008603878969,0.788828786,14,40,40,3,5,17.0302538855035,34.2812470625475,1000,0.0116266405822751,1,2.39476667733294,1.71282944700136,9.26777613193923,0.49191113129535,1e-05,12.1802022648715,-276422.050430535
1701,0,5,17.847598373314,1.59181389005249,0.788828786,14,40,40,3,5,16.9989208349679,34.240720332683,1000,0.0243886946332551,1,2.35483528494026,1.53732755041609,9.26777613193923,0.433817072680518,1e-05,-10.7992572826053,-276091.081308389
1751,0,5,17.8040010115353,1.59181389005249,0.788828786,14,40,40,3,5,17.1002110594214,34.2835674628663,1000,0.006365087980353,1,2.35673898437215,1.4585552543,9.33204047083327,0.433817072680518,1e-05,-31.6469018557965,-275866.893831276
1801,0,5,17.8040010115353,1.59181389005249,0.788828786,14,40,40,3,5,17.3859802715736,34.1738751311314,1000,0.006365087980353,1,2.35673898437215,1.41253032123367,9.41364634450077,0.0347284560623818,1e-05,-38.6984587482208,-275760.468485579
1851,0,5,17.7866788301542,1.57644827689902,0.788828786,14,40,40,3,5,17.354412018003,34.1494315281004,1000,0.006365087980353,1,2.36567638373413,1.3122602782505,9.68202216594357,0.0347284560623818,1e-05,-4.10519162386003,-275510.607210381
1901,0,5,17.820593362562,1.60210023249578,0.788828786,14,40,40,3,5,17.1833566547205,34.1143345437147,1000,0.006365087980353,1,2.35991647695909,1.07955642332246,10.051783552224,0.211683540617335,1e-05,-1.80780959133161,-274951.003398848
1951,0,5,17.8606333587797,1.60210023249578,0.788828786,14,40,40,3,5,17.0503903780962,34.0803334711126,1000,0.0570496634957697,1,2.35991647695909,0.954190620229909,10.3233740620541,0.831326060162263,1e-05,-11.8953009889461,-274692.153383012
2001,0,5,17.8224957829785,1.60210023249578,0.788828786,14,40,40,3,5,16.6069361984265,34.1413245435301,1000,0.0701178117505824,1,2.33336974868064,0.728899801437088,10.4767357490536,0.935215993787733,1e-05,-17.7409028748474,-274143.188092484
2051,0,5,17.8224957829785,1.58011813408996,0.788828786,14,40,40,3,5,17.02815742294,34.4450818140484,1000,0.0234980908194655,1,2.33337353064086,0.644062457783866,10.6894639668914,0.550727054679725,1e-05,-53.974491540701,-273817.233216184
2101,0,5,17.8224957829785,1.61074628383078,0.788828786,14,40,40,3,5,17.0713570603859,34.4502102273769,1000,0.0473299098459227,1,2.31188604602712,0.47432653439175,10.7730028604504,0.550727054679725,1e-05,26.1332312624171,-273402.728379844
2151,0,5,17.8448990953199,1.6269572527772,0.788828786,14,40,40,3,5,16.9415465070874,34.3691871681782,1000,0.0511864274101845,1,2.29464346289442,0.433066152096973,10.8135418286594,0.550727054679725,1e-05,-7.66208451226745,-273232.252297906
2201,0,5,17.8448990953199,1.60775867356732,0.788828786,14,40,40,3,5,17.2953300448025,34.5246355396413,1000,0.0497471661790453,1,2.27748724294769,0.306860507264585,10.9183379935906,0.799167379956393,1e-05,-7.66208451226745,-272859.302181032
2251,0,5,17.8701064786347,1.65372178787641,0.788828786,14,40,40,3,5,17.745066345873,34.5246355396413,1000,0.0711955954767113,1,2.23549178286465,0.123167014389567,10.9690320475274,0.00591314514687208,1e-05,86.3830133573052,-272299.644649594
2301,0,5,17.8752359747807,1.63816583085716,0.788828786,14,40,40,3,5,17.7516014546255,34.5143469899907,1000,0.0330418626617474,1,2.22421281562661,0.0753232417764917,11.0083555004586,0.398723802506032,1e-05,86.3830133573052,-272088.779348699
2351,0,5,17.8752359747807,1.63816583085716,0.788828786,14,40,40,3,5,17.8692361622483,34.4256756175429,1000,0.0220985435273677,1,2.21934068442832,0.066522607623772,11.0700372096375,0.594818798624492,1e-05,94.6018548614198,-272042.4489649
2401,0,5,17.9098584816004,1.62065268851387,0.788828786,14,40,40,3,5,17.7886516988842,34.4517585788502,1000,0.0190568603304013,1,2.21997741462707,0.0323223257461544,11.1358085154499,0.408433769605318,1e-05,-52.1977979533719,-271920.681283702
2451,0,5,17.8949433397114,1.66273211063676,0.788828786,14,40,40,3,5,17.9120016152188,34.2453949765188,1000,0.0190568603304013,1,2.21632086510297,0.0180876679967363,11.1630759762067,0.453762538061861,1e-05,83.0103141482792,-271705.155262131
2501,0,5,17.9066964351479,1.64113683975347,0.788828786,14,40,40,3,5,18.1711218820139,34.6397421512761,1000,0.0217016024376533,1,2.21632086510297,0.0180876679967363,11.16347178812,0.173891669027781,1e-05,86.3488498995993,-271704.812620533
2551,0,5,17.9114301573675,1.65281706377463,0.788828786,14,40,40,3,5,18.6039355246062,34.6659712860083,1000,0.0217016024376533,1,2.21632086510297,0.0180876679967363,11.1812060808992,0.0447811575404309,1e-05,27.4137678549984,-271707.462367915
2601,0,5,17.9461814640016,1.64112652372737,0.788828786,14,40,40,3,5,18.3364418034449,34.5214675926914,1000,0.0251328371029702,1,2.2195772601392,0.0180876679967363,11.1810390570714,0.82130541796405,1e-05,-35.0210786113517,-271704.397594901
2651,0,5,17.9193289991351,1.62898441910854,0.788828786,14,40,40,3,5,17.832087752491,34.4452378263918,1000,0.0270184773662754,1,2.21887957851408,0.0180876679967363,11.1810390570714,0.201207085091245,1e-05,83.4841646340675,-271702.392134814
2701,0,5,17.8828566389711,1.6172443022862,0.788828786,14,40,40,3,5,17.757871742427,34.3461367349523,1000,0.0164290167040432,1,2.21806371678216,0.0180876679967363,11.1810390570714,0.894829553696458,1e-05,83.4841646340675,-271700.237873542
2751,0,5,17.8828566389711,1.63162321489604,0.788828786,14,40,40,3,5,17.8476353703219,34.5083785865643,1000,0.0246470317992184,1,2.21806371678216,0.0180876679967363,11.1810390570714,0.0857227627445484,1e-05,-62.8797853093098,-271701.078521446
2801,0,5,17.8314721917684,1.61619359905654,0.788828786,14,40,40,3,5,17.9650668840707,34.5289508440275,1000,0.0219823222237078,1,2.21806371678216,0.0180876679967363,11.1810390570714,0.0857227627445484,1e-05,89.5438182289423,-271701.115007936
2851,0,5,17.834193631377,1.62160493668553,0.788828786,14,40,40,3,5,17.9193817834318,34.5221977667468,1000,0.0219823222237078,1,2.21806371678216,0.0180876679967363,11.1810390570714,0.0165779748627401,1e-05,89.5438182289423,-271700.92454058
2901,0,5,17.8286788037904,1.57339917241774,0.788828786,14,40,40,3,5,17.9028669570533,34.6329617057497,1000,0.0231385983135386,1,2.21747885856059,0.0180876679967363,11.1810390570714,0.0165779748627401,1e-05,-43.5591604890396,-271705.941543008
2951,0,5,17.8559846475469,1.63419443920081,0.788828786,14,40,40,3,5,17.9696732973374,34.374067809838,1000,0.0204113918252972,1,2.21894857026596,0.0180876679967363,11.1871655661785,0.543751370954606,1e-05,-43.5591604890396,-271700.318138772
3001,0,5,17.868045178746,1.60970813831712,0.788828786,14,40,40,3,5,17.9663237891388,34.3989566878599,1000,0.0204113918252972,1,2.22007715251639,0.0180876679967363,11.2043199068316,0.948270514560594,1e-05,-43.5591604890396,-271698.977124382
3051,0,5,17.8733528376201,1.63640876664086,0.788828786,14,40,40,3,5,17.9663237891388,34.3989566878599,1000,0.0219707228053698,1,2.22007715251639,0.0180876679967363,11.1837531314773,0.726912410515132,1e-05,27.3623852846467,-271700.259767217
3101,0,5,17.8588377074776,1.61702445518223,0.788828786,14,40,40,3,5,17.8582932478794,34.4904958005679,1000,0.0219707228053698,1,2.22007715251639,0.0180876679967363,11.209492900055,0.0718911295321332,1e-05,-26.1541759454997,-271699.419679029
3151,0,5,17.8643267092825,1.58591897202828,0.788828786,14,40,40,3,5,17.4865947988997,34.3147953727391,1000,0.0246207575387862,1,2.22007715251639,0.0180876679967363,11.180198345584,0.168621774362293,1e-05,13.6772627879856,-271702.171548388
3201,0,5,17.8495904866064,1.63028925747577,0.788828786,14,40,40,3,5,17.5880757109262,34.4674432498226,1000,0.0246207575387862,1,2.22191871714473,0.0180876679967363,11.2198527837651,0.168621774362293,1e-05,-15.1486271362599,-271700.604190115
3251,0,5,17.8495904866064,1.61602432215716,0.788828786,14,40,40,3,5,17.7537468961325,34.4607536631575,1000,0.0144032200735584,1,2.22450660107855,0.0180876679967363,11.2295794587893,0.841282399164725,1e-05,-2.04700402907019,-271700.660101211
3301,0,5,17.8566013409986,1.62468052989462,0.788828786,14,40,40,3,5,17.7158898286354,34.5138435269253,1000,0.0150198799358854,1,2.22552851615896,0.0180876679967363,11.2688283012046,0.541848723801207,1e-05,-27.0823453723218,-271699.637221808
3351,0,5,17.8636590986842,1.63486782599775,0.788828786,14,40,40,3,5,17.6380491724437,34.4282008131557,1000,0.0183960395134649,1,2.22696046891158,0.0180876679967363,11.2688283012046,0.700054207847184,1e-05,81.1162712440104,-271697.182851197
3401,0,5,17.8926560368137,1.66046520965828,0.788828786,14,40,40,3,5,17.7756588539245,34.4148396766228,1000,0.0183960395134649,1,2.22696046891158,0.0180876679967363,11.2688283012046,0.788557044510292,1e-05,-98.6613250933055,-271699.039926489
3451,0,5,17.8194960429566,1.58435532717371,0.788828786,14,40,40,3,5,18.0803928716025,34.6098979690012,1000,0.0202231908561344,1,2.23124736539836,0.0180876679967363,11.2833023782161,0.744190189864388,1e-05,32.159894268389,-271702.13141516
3501,0,5,17.8615098479896,1.62343282293927,0.788828786,14,40,40,3,5,17.9410805802796,34.6186022871271,1000,0.0202231908561344,1,2.23124736539836,0.0180876679967363,11.2663042581197,0.426345880647543,1e-05,-61.5128622080959,-271702.07185777
3551,0,5,17.8658143320296,1.614354800029,0.788828786,14,40,40,3,5,17.8244876492481,34.5048726904387,1000,0.0229469792783442,1,2.22969965403357,0.0180876679967363,11.2881747309643,0.73122666164626,1e-05,97.69160831774,-271695.796881427
3601,0,5,17.8594064128353,1.6184040097121,0.788828786,14,40,40,3,5,17.9891244899942,34.4933732214593,1000,0.015085400698718,1,2.23071748727442,0.0180876679967363,11.3277899176264,0.733312793497582,1e-05,22.2944273730427,-271697.231892082
3651,0,5,17.8951529072666,1.61515827086783,0.788828786,14,40,40,3,5,17.9380792646616,34.3593087082016,1000,0.0215589904634925,1,2.23024080941742,0.0180876679967363,11.3277899176264,0.20938965571999,1e-05,-73.7764872786407,-271698.426976399
3701,0,5,17.9087481856311,1.6331932054844,0.788828786,14,40,40,3,5,17.6120789447288,34.2163428528858,1000,0.0136713743551042,1,2.23186904279687,0.0182020806079719,11.3162040394952,0.0875971259319212,1e-05,-73.7764872786407,-271699.637820959
3751,0,5,17.8620091681568,1.58835199139907,0.788828786,14,40,40,3,5,17.7160552921814,34.4069473473922,1000,0.0222040158162846,1,2.23186904279687,0.017808277571309,11.3560805135155,0.732317845353583,1e-05,-12.8301427608261,-271700.551729681
3801,0,5,17.8544506957294,1.59003977239082,0.788828786,14,40,40,3,5,18.0608107285418,34.3232717063517,1000,0.0166368896424842,1,2.22815231436513,0.017808277571309,11.2887805756451,0.478997198102937,1e-05,87.5233662801436,-271698.696756326
3851,0,5,17.8863531699212,1.616230330618,0.788828786,14,40,40,3,5,17.855760575151,34.303790519703,1000,0.0166368896424842,1,2.22815231436513,0.017808277571309,11.291917051077,0.449433902840013,1e-05,-95.6105894339204,-271696.213886169
3901,0,5,17.9054895398193,1.60486014746619,0.788828786,14,40,40,3,5,17.6763763332914,34.4754087506818,1000,0.0166368896424842,1,2.22815231436513,0.017808277571309,11.291917051077,0.207208225299335,1e-05,61.6746571881683,-271698.249593389
3951,0,5,17.8708085575877,1.61269556277438,0.788828786,14,40,40,3,5,17.4096229835547,34.3752040040489,1000,0.0166368896424842,1,2.22815231436513,0.017808277571309,11.283656729052,0.109484645193436,1e-05,-18.02922510352,-271696.901290298
4001,0,5,17.8895112636176,1.61416078157716,0.788828786,14,40,40,3,5,17.9548577493856,34.3741920575327,1000,0.0165898023366082,1,2.22805921763859,0.017808277571309,11.2711753938577,0.172332668540736,1e-05,22.8342110864828,-271696.437727203
4051,0,5,17.9044893975853,1.61416078157716,0.788828786,14,40,40,3,5,17.9548577493856,34.2930475848551,1000,0.0165898023366082,1,2.2322030956238,0.017808277571309,11.3064856221435,0.028921807199253,1e-05,-69.8844491090503,-271696.405853967
4101,0,5,17.894798635414,1.61521734578357,0.788828786,14,40,40,3,5,17.7759628219063,34.4961765056706,1000,0.0165898023366082,1,2.2322030956238,0.017808277571309,11.3332391197644,0.744068632551658,1e-05,-91.3995574753675,-271695.554983349
4151,0,5,17.8337120096011,1.59776289288115,0.788828786,14,40,40,3,5,17.4965725950679,34.4021393002753,1000,0.0200018844247533,1,2.23458130065754,0.017808277571309,11.3270964527147,0.868251837763634,1e-05,3.34928939903075,-271693.346180861
4201,0,5,17.7850558772377,1.59860382195223,0.788828786,14,40,40,3,5,17.6446113150946,34.437186955078,1000,0.0164955838363729,1,2.23183178670443,0.017808277571309,11.3326765915353,0.672579398585649,1e-05,-81.4230475149832,-271696.832006803
4251,0,5,17.887525015775,1.59860382195223,0.788828786,14,40,40,3,5,17.5521609437165,34.3239530998164,1000,0.0186235644061381,1,2.23093706965798,0.017808277571309,11.341162085231,0.0151980132551152,1e-05,-81.298326554625,-271698.856422065
4301,0,5,17.8302794433098,1.60578804242325,0.788828786,14,40,40,3,5,17.7341974656582,34.3472834112006,1000,0.0186235644061381,1,2.23535470853078,0.017808277571309,11.3665011442222,0.600433390038983,1e-05,-73.8833497435713,-271693.234250796
4351,0,5,17.841284216792,1.64410284014054,0.788828786,14,40,40,3,5,17.9032227732136,34.5559498207178,1000,0.0216969796781338,1,2.23535470853078,0.017808277571309,11.3512292091995,0.600433390038983,1e-05,-95.6299783393914,-271695.584960518
4401,0,5,17.9071385685141,1.65410238227646,0.788828786,14,40,40,3,5,18.0966374788212,34.5590345532569,1000,0.0224985174471511,1,2.23535470853078,0.017808277571309,11.336134442206,0.550704886770495,1e-05,-27.9576107591268,-271696.607691767
4451,0,5,17.8954493279338,1.61635006434195,0.788828786,14,40,40,3,5,18.2352111189143,34.5953727357831,1000,0.0209391665571185,1,2.23290854173899,0.017808277571309,11.336134442206,0.684805658973175,1e-05,-98.8960641415308,-271696.862848563
4501,0,5,17.9449409380777,1.6375809205985,0.788828786,14,40,40,3,5,18.4667542252854,34.5066714409052,1000,0.0193957063844296,1,2.23358290826865,0.017808277571309,11.336134442206,0.684805658973175,1e-05,-40.1959665572889,-271697.478850918
4551,0,5,17.8327998840599,1.61470251116018,0.788828786,14,40,40,3,5,17.8796847858843,34.5066714409052,1000,0.0193957063844296,1,2.23358290826865,0.017808277571309,11.3402189804377,0.191718415171059,1e-05,-7.3167122528876,-271694.023275907
4601,0,5,17.8518573282938,1.59617329899791,0.788828786,14,40,40,3,5,17.4079428246209,34.4379883207394,1000,0.0223136158873559,1,2.23542635045639,0.017808277571309,11.3478742898354,0.438082760109961,1e-05,-61.3493981520169,-271694.091021725
4651,0,5,17.850422018121,1.59617329899791,0.788828786,14,40,40,3,5,17.8888510973201,34.3833831590574,1000,0.0197374962409802,1,2.23542635045639,0.017808277571309,11.3478742898354,0.965444246709248,1e-05,99.8965475594175,-271692.621698265
4701,0,5,17.8603427455019,1.63406309042929,0.788828786,14,40,40,3,5,17.7642391296707,34.3977159839114,1000,0.0224126413476983,1,2.23687329503215,0.0186307479324536,11.3508372093622,0.970512028230128,1e-05,42.4459994429319,-271694.369935235
4751,0,5,17.865567869837,1.60456503876359,0.788828786,14,40,40,3,5,17.7939925892996,34.5651319898747,1000,0.0224126413476983,1,2.23619456808301,0.0174485696663684,11.3393184010242,0.349091129884668,1e-05,-64.9605622433381,-271693.257528721
4801,0,5,17.8323168848877,1.59512461841515,0.788828786,14,40,40,3,5,17.7372813508525,34.3947016414929,1000,0.0206573518839022,1,2.23701861686608,0.0182427282683214,11.3502357973698,0.118597250288173,1e-05,-1.97294523210178,-271693.18238568
4851,0,5,17.8323168848877,1.59512461841515,0.788828786,14,40,40,3,5,17.5976521190338,34.2141198361155,1000,0.0220900576979424,1,2.23677225728151,0.0182427282683214,11.3502357973698,0.444539045539222,1e-05,-75.3919202901069,-271696.1941011
4901,0,5,17.861164688344,1.59798538741019,0.788828786,14,40,40,3,5,17.8882317859625,34.5236311506648,1000,0.0163779853792476,1,2.24019663434185,0.0182427282683214,11.4218885786642,0.643415437542874,1e-05,-48.9659611762602,-271694.386228002
4951,0,5,17.861164688344,1.62442783242105,0.788828786,14,40,40,3,5,18.4345965999383,34.3962971251075,1000,0.0157508486098708,1,2.24050119285012,0.0182427282683214,11.4223971303498,0.643415437542874,1e-05,77.7306814984566,-271696.709932012
5001,0,5,17.9285273190472,1.63518633130411,0.788828786,14,40,40,3,5,17.9456047565893,34.3985078109793,1000,0.0213290768586601,1,2.24005011406176,0.0182427282683214,11.3863231417264,0.169813808419209,1e-05,8.04912234843199,-271692.651211504
5051,0,5,17.8283894661419,1.60938309331338,0.788828786,14,40,40,3,5,18.0692645927366,34.3248383244465,1000,0.00799879026044563,1,2.24119748018856,0.0182427282683214,11.4392716254638,0.264536523977391,1e-05,1.38497184328686,-271701.510565281
5101,0,5,17.8062991578227,1.59252409926182,0.788828786,14,40,40,3,5,18.0692645927366,34.4545427547293,1000,0.0157565212116075,1,2.25349027439397,0.0183162231325749,11.5129690922588,0.30700715152693,1e-05,21.1373774729452,-271689.692857994
5151,0,5,17.8400796144963,1.58736119974835,0.788828786,14,40,40,3,5,17.5292171313929,34.2993163284856,1000,0.0204171957437434,1,2.25349027439397,0.0183162231325749,11.5353257500368,0.989563132397091,1e-05,23.4561356668193,-271687.04119025
5201,0,5,17.7744065500941,1.57526880919465,0.788828786,14,40,40,3,5,17.3145094634807,34.3212461888815,1000,0.0204171957437434,1,2.25657478114026,0.0183162231325749,11.5622840975607,0.410545070948479,1e-05,60.3862321919264,-271687.790547813
5251,0,5,17.8366222385324,1.59937283476939,0.788828786,14,40,40,3,5,17.8951592070923,34.2428244502098,1000,0.0193106478110239,1,2.25549370025726,0.0183162231325749,11.5296176607093,0.329513626737187,1e-05,-76.2765168317037,-271687.040382364
5301,0,5,17.8695718702436,1.62522988195689,0.788828786,14,40,40,3,5,17.4064706525108,34.4599137958434,1000,0.0193106478110239,1,2.25679324725875,0.0183162231325749,11.5296176607093,0.139051070033613,1e-05,12.3014877953755,-271686.494042986
5351,0,5,17.7914639637916,1.58933362821288,0.788828786,14,40,40,3,5,17.743028261625,34.4724147735309,1000,0.0142374723281227,1,2.25616110902842,0.0180219519088088,11.5368468973139,0.28774935322413,1e-05,12.3014877953755,-271687.480181998
5401,0,5,17.8997833146781,1.60890855005798,0.788828786,14,40,40,3,5,17.9151418587867,34.3962309374408,1000,0.0202215848135308,1,2.25638651606971,0.0184672758831853,11.5511713193069,0.380315363306627,1e-05,-85.661692998961,-271684.246959924
5451,0,5,17.8000588400772,1.58750569250153,0.788828786,14,40,40,3,5,17.6890064874799,34.5966816724096,1000,0.01986355817115,1,2.25877398580116,0.0183237972278507,11.5511713193069,0.872836498423242,1e-05,-62.9907485533943,-271687.194286051
5501,0,5,17.7630643805786,1.58609659812637,0.788828786,14,40,40,3,5,17.714925908707,34.496109448826,1000,0.0232749585512168,1,2.26070823819828,0.0183237972278507,11.6050802292097,0.626364553944545,1e-05,66.16169908237,-271687.793527544
5551,0,5,17.8778875210391,1.640483975294,0.788828786,14,40,40,3,5,17.6497235567139,34.3254910418646,1000,0.0158762789856864,1,2.26980266595366,0.0173576015924925,11.677315168859,0.541925026980838,1e-05,7.57187523400959,-271677.019318033
